"Table 1.14. Gross Value Added of Domestic Corporate Business in Current Dollars and Gross Value Added of Nonfinancial Domestic Corporate Business in Current and Chained Dollars"
"[Billions of dollars]" 
"Bureau of Economic Analysis" 
"Last Revised on: August 29, 2019 - Next Release Date September 26, 2019"
"Line","","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"33","        Profits after tax (without IVA and CCAdj)",9.3,3.6,0.1,-1.7,1.3,2.4,3.3,5.6,5.9,3.3,6.0,7.5,10.8,10.7,11.4,11.4,9.4,15.8,20.5,23.0,18.9,24.8,21.3,20.3,21.4,21.5,27.3,28.2,27.2,24.1,30.4,28.8,28.4,32.1,34.8,40.4,48.6,53.6,51.8,55.1,53.1,47.9,56.6,67.2,85.6,96.8,93.9,120.2,140.9,169.7,185.8,171.8,176.6,148.4,162.4,180.2,169.9,134.8,170.1,207.1,197.9,206.1,235.0,257.6,274.0,351.1,397.9,425.4,464.6,403.5,416.8,367.5,350.1,471.1,597.5,784.0,1059.7,1174.0,1022.1,733.0,914.6,1175.7,1124.6,1415.9,1389.9,1452.3,1337.8,1328.0,1359.5,1342.1
"34","        Undistributed profits after tax (without IVA and CCAdj)",3.7,-1.8,-4.0,-4.3,-0.7,-0.1,0.6,1.2,1.3,0.4,2.4,3.8,6.6,6.7,7.2,7.1,5.0,10.6,14.8,16.6,12.3,16.7,13.7,12.5,13.3,13.3,18.1,18.3,16.8,13.7,18.8,16.5,16.2,19.0,20.4,23.8,30.5,34.1,31.6,32.5,29.7,24.0,32.9,42.1,58.2,67.8,62.1,84.3,101.2,123.1,135.0,112.8,104.3,71.9,76.9,85.6,66.4,28.7,56.7,91.7,49.8,38.5,58.1,79.3,73.2,132.8,148.3,142.2,151.7,62.1,85.0,-13.3,-6.9,94.4,173.6,264.2,718.5,496.9,309.0,73.2,410.6,653.9,500.4,647.1,519.3,517.8,335.7,324.2,321.0,875.7
"35","        Inventory valuation adjustment",0.5,3.3,2.4,1.0,-2.1,-0.6,-0.2,-0.7,0.0,1.0,-0.7,-0.2,-2.5,-1.2,-0.8,-0.3,-0.6,-5.3,-5.9,-2.2,1.9,-5.0,-1.2,1.0,-1.0,-0.3,-1.7,-2.7,-1.5,-0.3,-0.3,-0.2,0.3,0.0,0.1,-0.5,-1.2,-2.1,-1.6,-3.7,-5.9,-6.6,-4.6,-6.6,-19.6,-38.2,-10.5,-14.1,-15.7,-23.7,-40.1,-42.1,-24.6,-7.5,-7.4,-4.0,0.0,7.1,-16.2,-22.2,-16.3,-12.9,4.9,-2.8,-4.0,-12.4,-18.3,3.1,14.1,15.7,-4.0,-16.8,8.0,8.9,-14.5,-40.2,-36.0,-31.9,-43.6,-34.8,2.6,-47.6,-68.0,-11.4,14.4,2.1,53.1,-0.9,-48.9,-51.5
"36","        Capital consumption adjustment",-0.6,-0.3,0.0,0.1,0.1,-0.1,-0.1,-0.1,-0.5,-0.6,-0.5,-0.6,-0.6,-0.5,-0.2,0.5,0.6,-2.1,-2.6,-3.0,-2.8,-2.8,-3.0,-2.6,-1.9,-1.0,0.5,-0.3,-0.5,-0.9,-0.2,1.0,1.8,4.8,6.0,6.8,7.4,7.8,7.8,7.5,7.6,6.5,6.0,7.9,6.8,2.4,-5.4,-7.8,-7.0,-8.1,-12.0,-17.1,-4.5,5.0,23.3,43.6,64.8,51.1,51.4,48.3,41.2,26.6,18.3,17.4,22.6,35.5,39.2,47.7,58.7,64.6,73.0,56.8,61.6,114.3,100.6,71.8,-140.5,-166.0,-175.1,-58.6,-83.3,-57.7,59.6,-147.2,-155.2,-146.4,-128.5,-105.0,-78.1,62.7
"","    Nonfinancial corporate business:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37","        Profits before tax (without IVA and CCAdj)",9.0,3.7,0.0,-2.0,1.0,2.6,3.6,6.1,6.5,3.3,6.5,9.3,17.1,20.7,24.0,22.6,18.3,22.7,29.7,32.5,25.6,39.2,39.9,35.0,36.5,33.7,43.8,44.1,42.1,36.1,45.6,42.3,42.3,46.8,52.0,58.2,69.1,75.1,71.6,79.4,76.4,63.7,73.5,86.9,110.1,123.3,119.7,154.1,176.8,206.8,224.8,212.0,216.6,172.5,192.6,227.0,205.0,170.4,222.5,264.5,244.0,238.3,232.4,257.1,309.1,397.9,452.0,488.9,527.1,486.4,489.6,451.2,325.3,366.4,508.4,716.5,1029.9,1191.3,1114.0,894.5,756.1,1042.4,1027.3,1268.4,1322.0,1376.5,1286.3,1248.8,1265.4,1156.9
"38","        Profits after tax (without IVA and CCAdj)",7.9,2.9,-0.5,-2.3,0.5,1.9,2.8,4.9,5.1,2.4,5.1,6.6,9.8,9.6,10.3,10.1,8.1,14.1,18.9,20.8,16.4,22.4,18.8,17.3,18.1,18.2,23.6,24.2,23.1,20.0,24.9,23.1,22.8,26.2,29.3,34.3,42.0,45.6,43.8,45.8,43.1,36.4,43.5,53.1,69.7,80.4,77.8,100.6,116.2,139.2,154.1,143.8,150.7,123.8,130.9,151.0,134.0,94.1,128.2,160.5,142.8,139.9,143.8,162.6,201.1,265.5,311.7,336.0,365.7,327.7,323.1,286.1,219.1,275.4,382.0,537.3,767.4,895.0,836.3,686.5,593.7,838.4,818.0,1022.7,1058.3,1085.6,1002.9,985.8,1032.9,1001.2
"39","        Inventory valuation adjustment",0.5,3.3,2.4,1.0,-2.1,-0.6,-0.2,-0.7,0.0,1.0,-0.7,-0.2,-2.5,-1.2,-0.8,-0.3,-0.6,-5.3,-5.9,-2.2,1.9,-5.0,-1.2,1.0,-1.0,-0.3,-1.7,-2.7,-1.5,-0.3,-0.3,-0.2,0.3,0.0,0.1,-0.5,-1.2,-2.1,-1.6,-3.7,-5.9,-6.6,-4.6,-6.6,-19.6,-38.2,-10.5,-14.1,-15.7,-23.7,-40.1,-42.1,-24.6,-7.5,-7.4,-4.0,0.0,7.1,-16.2,-22.2,-16.3,-12.9,4.9,-2.8,-4.0,-12.4,-18.3,3.1,14.1,15.7,-4.0,-16.8,8.0,8.9,-14.5,-40.2,-36.0,-31.9,-43.6,-34.8,2.6,-47.6,-68.0,-11.4,14.4,2.1,53.1,-0.9,-48.9,-51.5
"40","        Capital consumption adjustment",-0.5,-0.2,0.0,0.2,0.2,0.0,-0.1,-0.1,-0.5,-0.5,-0.4,-0.5,-0.5,-0.3,0.0,0.6,0.8,-1.9,-2.4,-2.7,-2.6,-2.5,-2.7,-2.3,-1.6,-0.7,0.7,0.0,-0.2,-0.6,0.2,1.2,2.0,4.9,6.2,6.8,7.6,8.1,8.0,7.6,7.8,6.7,6.2,8.0,6.7,2.4,-4.9,-6.9,-5.9,-7.3,-10.6,-14.2,-2.1,8.2,25.4,45.9,66.0,52.8,53.1,51.7,46.4,37.0,30.7,32.8,36.6,47.8,47.1,53.5,55.7,59.8,65.1,50.1,52.5,101.8,95.7,79.0,-105.2,-133.0,-141.9,-35.7,-52.5,-30.8,80.7,-104.8,-116.1,-108.8,-88.6,-72.6,-53.3,67.9
"","    Value added, in billions of chained (2012) dollars:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41","        Gross value added of nonfinancial corporate business2",380.3,354.0,320.0,271.8,264.9,301.8,328.4,375.3,406.5,377.0,421.1,475.1,571.8,649.0,721.9,734.4,680.7,659.9,705.4,760.1,753.2,850.7,898.2,932.3,1001.3,991.3,1110.1,1148.4,1163.9,1119.8,1246.0,1288.2,1319.1,1430.8,1519.0,1625.5,1762.0,1892.2,1946.4,2072.7,2155.6,2136.8,2221.0,2389.1,2534.8,2496.5,2461.9,2663.6,2860.6,3046.3,3144.1,3113.9,3240.6,3170.0,3324.9,3621.0,3787.4,3886.1,4092.1,4343.6,4426.2,4490.3,4467.0,4602.9,4716.7,5007.3,5249.1,5556.6,5928.1,6250.7,6570.2,6886.2,6713.7,6782.6,6930.4,7272.9,7537.1,7825.4,7896.1,7809.2,7255.1,7568.0,7774.1,8059.1,8261.5,8523.6,8812.5,8841.0,9014.2,9188.5
"42","            Consumption of fixed capital3",50.0,51.1,50.8,49.3,47.9,46.9,46.8,47.3,48.7,49.3,49.6,50.6,52.5,53.4,52.4,51.9,52.8,55.9,60.8,65.5,69.0,71.9,75.0,78.1,82.2,86.4,90.7,95.7,101.0,106.6,109.6,112.2,116.5,121.4,127.4,134.1,143.0,154.4,165.9,177.1,189.2,199.9,208.9,219.2,234.5,247.6,256.8,265.2,277.2,291.8,308.9,325.0,339.9,355.7,368.4,384.5,407.0,426.2,443.8,460.3,476.3,493.4,508.4,522.8,542.3,567.3,600.1,637.8,683.4,734.4,789.3,848.7,898.0,926.1,945.9,971.0,1004.9,1047.8,1092.6,1131.0,1149.3,1161.0,1189.9,1230.6,1275.7,1323.9,1371.6,1413.8,1455.7,1505.7
"43","            Net value added4",330.3,303.0,269.2,222.5,217.0,255.0,281.6,328.0,357.8,327.7,371.5,424.5,519.3,595.6,669.5,682.5,627.9,604.0,644.6,694.6,684.2,778.8,823.1,854.2,919.1,904.9,1019.3,1052.7,1062.9,1013.2,1136.4,1176.0,1202.5,1309.4,1391.6,1491.4,1619.0,1737.8,1780.5,1895.6,1966.4,1936.9,2012.2,2170.0,2300.2,2248.9,2205.1,2398.4,2583.4,2754.4,2835.2,2788.9,2900.6,2814.3,2956.5,3236.5,3380.4,3459.9,3648.2,3883.3,3950.0,3996.9,3958.6,4080.1,4174.4,4440.0,4649.0,4918.8,5244.6,5516.3,5780.9,6037.5,5815.7,5856.4,5984.5,6301.9,6532.1,6777.6,6803.5,6678.1,6105.8,6407.0,6584.2,6828.5,6985.8,7199.7,7441.0,7427.2,7558.5,7682.8
"Legend / Footnotes:"
"1. Estimates for financial corporate business and nonfinancial corporate business for 2000 and earlier periods are based on the 1987 Standard Industrial Classification (SIC); later estimates for these industries are based on the North American Industry Classification System (NAICS)."
"2. The current-dollar gross value added is deflated using the gross value added chain-type price index for nonfinancial industries from the GDP-by-industry accounts. For periods when this price index is not available, the chain-type price index for GDP goods and structures is used."
"3. Chained-dollar consumption of fixed capital of nonfinancial corporate business is calculated as the product of the chain-type quantity index and the 2012 current-dollar value of the corresponding series, divided by 100."
"4. Chained-dollar net value added of nonfinancial corporate business is the difference between the gross product and the consumption of fixed capital."
"IVA Inventory valuation adjustment"
"CCAdj Capital consumption adjustment"
